2522,WEST LAFAYETTE PUBLIC LIBRARY,208 WEST COLUMBIA STREET WEST LAFAYETTE IN 47906,7657432261,2522,No Comment
2523,TIPPECANOE COUNTY PUBLIC LIBRARY,627 SOUTH STREET LAFAYETTE IN 47901,7654290100,2523,No Comment
2524,WEST LEBANON-PIKE TOWNSHIP PUBLIC LIBRARY,200 NORTH HIGH STREET WEST LEBANON IN 47991,7658934605,2524,No Comment
2525,WILLIAMSPORT-WASHINGTON TOWNSHIP PUBLIC LIBRARY,28 EAST SECOND STREET WILLIAMSPORT IN 47993,7657626555,2525,No Comment
2526,WOLCOTT COMMUNITY PUBLIC LIBRARY,101 EAST NORTH STREET WOLCOTT IN 47995,2192792695,2526,No Comment
2527,BROOKSTON-PRAIRIE TOWNSHIP PUBLIC LIBRARY,111 WEST 2ND STREET BROOKSTON IN 47923,7655636511,2527,No Comment
2528,MONON TOWN & TOWNSHIP PUBLIC LIBRARY,427 NORTH MARKET STREET MONON IN 47959,2192536517,2528,No Comment
2529,MONTICELLO-UNION TOWNSHIP PUBLIC LIBRARY,321 WEST BROADWAY STREET MONTICELLO IN 47960,5745832665,2529,No Comment
2530,ROYAL CENTER-BOONE TOWNSHIP PUBLIC LIBRARY,203 NORTH CHICAGO STREET ROYAL CENTER IN 46978,5746433185,2530,No Comment
2531,LOGANSPORT-CASS COUNTY PUBLIC LIBRARY,616 EAST BROADWAY LOGANSPORT IN 46947,5747536383,2531,No Comment
2532,WALTON & TIPTON TOWNSHIP PUBLIC LIBRARY,110 NORTH MAIN STREET WALTON IN 46994,5746262234,2532,No Comment
2533,KEWANNA-UNION TOWNSHIP PUBLIC LIBRARY,210 EAST MAIN STREET KEWANNA IN 46939,5746532011,2533,No Comment
2534,FULTON COUNTY PUBLIC LIBRARY,320 WEST 7TH STREET ROCHESTER IN 46975,5742232713,2534,No Comment
2535,AKRON CARNEGIE PUBLIC LIBRARY,205 EAST ROCHESTER STREET AKRON IN 46910,5748934113,2535,No Comment
2536,KOKOMO-HOWARD COUNTY PUBLIC LIBRARY,220 NORTH UNION STREET KOKOMO IN 46901,7654573242,2536,No Comment
2537,GREENTOWN & EASTERN HOWARD SCHOOL PUBLIC LIBRARY,421 SOUTH HARRISON STREET GREENTOWN IN 46936,7656283534,2537,No Comment
2538,PERU PUBLIC LIBRARY,102 EAST MAIN STREET PERU IN 46970,7654733069,2538,No Comment
2539,CONVERSE-JACKSON TOWNSHIP PUBLIC LIBRARY,108 SOUTH JEFFERSON STREET CONVERSE IN 46919,7653953344,2539,No Comment
2540,TIPTON COUNTY PUBLIC LIBRARY,127 EAST MADISON STREET TIPTON IN 46072,7656758761,2540,No Comment
2541,ROANN-PAW PAW TOWNSHIP PUBLIC LIBRARY,240 SOUTH CHIPPEWA ROAD ROANN IN 46974,7658335231,2541,No Comment
2542,NORTH MANCHESTER PUBLIC LIBRARY,405 NORTH MARKET STREET NORTH MANCHESTER IN 46962,2609824773,2542,No Comment
2543,WABASH CARNEGIE PUBLIC LIBRARY,188 WEST HILL STREET WABASH IN 46992,2605632972,2543,No Comment
2544,HARTFORD CITY PUBLIC LIBRARY,314 NORTH HIGH STREET HARTFORD CITY IN 47348,7653481720,2544,No Comment
2545,MONTPELIER-HARRISON TOWNSHIP PUBLIC LIBRARY,301 SOUTH MAIN STREET MONTPELIER IN 47359,7657285969,2545,No Comment
2546,MUNCIE-CENTER TOWNSHIP PUBLIC LIBRARY,2005 SOUTH HIGH STREET MUNCIE IN 47302,7657478200,2546,No Comment
2547,FAYETTE COUNTY PUBLIC LIBRARY,828 GRAND AVENUE CONNERSVILLE IN 47331,7658270883,2547,No Comment
2548,FRANKLIN COUNTY PUBLIC LIBRARY DISTRICT,919 MAIN STREET BROOKVILLE IN 47012,7656474031,2548,No Comment
2549,SWAYZEE PUBLIC LIBRARY,301 SOUTH WASHINGTON STREET SWAYZEE IN 46986,7659227526,2549,No Comment
2550,MARION PUBLIC LIBRARY,600 SOUTH WASHINGTON STREET MARION IN 46953,7656682900,2550,No Comment
2551,GAS CITY-MILL TOWNSHIP PUBLIC LIBRARY,135 EAST MAIN STREET GAS CITY IN 46933,7656744718,2551,No Comment
2552,JONESBORO PUBLIC LIBRARY,124 EAST 4TH STREET JONESBORO IN 46938,7656779080,2552,No Comment
2553,FAIRMOUNT PUBLIC LIBRARY,217 SOUTH MAIN STREET FAIRMOUNT IN 46928,7659483177,2553,No Comment
2554,VAN BUREN PUBLIC LIBRARY,115 SOUTH FIRST STREET VAN BUREN IN 46991,7659342171,2554,No Comment
2555,BARTON REES POGUE MEMORIAL PUBLIC LIBRARY,29 WEST WASHINGTON STREET UPLAND IN 46989,7659982971,2555,No Comment
2556,MATTHEWS PUBLIC LIBRARY,816 WEST EIGHTH STREET MATTHEWS IN 46957,7659971540,2556,No Comment
2557,MIDDLETOWN FALL CREEK TOWNSHIP PUBLIC LIBRARY,780 HIGH STREET MIDDLETOWN IN 47356,7653544071,2557,No Comment
2558,NEW CASTLE-HENRY COUNTY PUBLIC LIBRARY,376 SOUTH 15TH STREET NEW CASTLE IN 47362,7655290362,2558,No Comment
2559,SPICELAND TOWN-TOWNSHIP PUBLIC LIBRARY,106 WEST MAIN STREET SPICELAND IN 47385,7659877472,2559,No Comment
2560,KNIGHTSTOWN PUBLIC LIBRARY,5 EAST MAIN STREET KNIGHTSTOWN IN 46148,7653455095,2560,No Comment
2561,DUNKIRK PUBLIC LIBRARY,127 WEST WASHINGTON STREET DUNKIRK IN 47336,7657686872,2561,No Comment
2562,PENN TOWNSHIP PUBLIC LIBRARY,195 NORTH UNION PENNVILLE IN 47369,2607313333,2562,No Comment
2563,JAY COUNTY PUBLIC LIBRARY,315 NORTH SHIP STREET PORTLAND IN 47371,2607267890,2563,No Comment
2564,NORTH MADISON COUNTY PUBLIC LIBRARY SYSTEM,1600 MAIN STREET ELWOOD IN 46036,7655525001,2564,No Comment
2565,ALEXANDRIA-MONROE PUBLIC LIBRARY,117 EAST CHURCH STREET ALEXANDRIA IN 46001,7657242196,2565,No Comment
2566,ANDERSON PUBLIC LIBRARY,111 EAST 12TH STREET ANDERSON IN 46016,7656412456,2566,No Comment
2567,PENDLETON COMMUNITY PUBLIC LIBRARY,595 EAST WATER STREET PENDLETON IN 46064,7657787527,2567,No Comment
2568,FARMLAND PUBLIC LIBRARY,116 SOUTH MAIN STREET FARMLAND IN 47340,7654687292,2568,No Comment
2569,WINCHESTER COMMUNITY PUBLIC LIBRARY,125 NORTH EAST STREET WINCHESTER IN 47394,7655844824,2569,No Comment
2570,WASHINGTON TOWNSHIP PUBLIC LIBRARY,107 NORTH MAIN STREET LYNN IN 47355,7658741488,2570,No Comment
2571,RIDGEVILLE PUBLIC LIBRARY,308 NORTH WALNUT STREET RIDGEVILLE IN 47380,7658572025,2571,No Comment
2572,UNION CITY PUBLIC LIBRARY,408 NORTH COLUMBIA STREET UNION CITY IN 47390,7659644748,2572,No Comment
2573,HENRY HENLEY PUBLIC LIBRARY,102 NORTH MAIN STREET CARTHAGE IN 46115,7655658022,2573,No Comment
2574,RUSHVILLE PUBLIC LIBRARY,130 WEST THIRD STREET RUSHVILLE IN 46173,7659323496,2574,No Comment
2575,UNION COUNTY PUBLIC LIBRARY,2 EAST SEMINARY STREET LIBERTY IN 47353,7654585355,2575,No Comment
2576,HAGERSTOWN-JEFFERSON TOWNSHIP PUBLIC LIBRARY,10 WEST COLLEGE STREET HAGERSTOWN IN 47346,7654895632,2576,No Comment
2577,DUBLIN PUBLIC LIBRARY,2249 EAST CUMBERLAND STREET DUBLIN IN 47335,7654786206,2577,No Comment
2578,CAMBRIDGE CITY PUBLIC LIBRARY,600 WEST MAIN STREET CAMBRIDGE CITY IN 47327,7654783335,2578,No Comment
2579,MORRISSON-REEVES LIBRARY,80 NORTH 6TH STREET RICHMOND IN 47374,7659668291,2579,No Comment
2580,CENTERVILLE-CENTER TOWNSHIP PUBLIC LIBRARY,126 EAST MAIN STREET CENTERVILLE IN 47330,7658555223,2580,No Comment
2581,BRAZIL PUBLIC LIBRARY,204 NORTH WALNUT STREET BRAZIL IN 47834,8124481981,2581,No Comment
2582,JASONVILLE PUBLIC LIBRARY,611 WEST MAIN STREET JASONVILLE IN 47438,8126652025,2582,No Comment
2583,LINTON PUBLIC LIBRARY,95 SE 1ST STREET LINTON IN 47441,8128477802,2583,No Comment
2584,WORTHINGTON JEFFERSON TOWNSHIP PUBLIC LIBRARY,26 NORTH COMMERCIAL STREET WORTHINGTON IN 47471,8128753815,2584,No Comment
2585,BLOOMFIELD-EASTERN GREENE COUNTY PUBLIC LIBRARY,125 SOUTH FRANKLIN STREET BLOOMFIELD IN 47424,8123844125,2585,No Comment
2586,BEDFORD PUBLIC LIBRARY,1323 K STREET BEDFORD IN 47421,8122754471,2586,No Comment
2587,MITCHELL COMMUNITY PUBLIC LIBRARY,804 MAIN STREET MITCHELL IN 47446,8128492412,2587,No Comment
2588,MONROE COUNTY PUBLIC LIBRARY,303 EAST KIRKWOOD AVENUE BLOOMINGTON IN 47408,8123493050,2588,No Comment
2589,OWEN COUNTY PUBLIC LIBRARY,10 SOUTH MONTGOMERY STREET SPENCER IN 47460,8128293392,2589,No Comment
2590,MONTEZUMA PUBLIC LIBRARY,270 CRAWFORD STREET MONTEZUMA IN 47862,7652452772,2590,No Comment
2591,PARKE COUNTY PUBLIC LIBRARY,106 NORTH MARKET STREET ROCKVILLE IN 47872,7655695544,2591,No Comment
2592,PUTNAM COUNTY PUBLIC LIBRARY,103 EAST POPLAR STREET GREENCASTLE IN 46135,7656532755,2592,No Comment
2593,ROACHDALE-FRANKLIN TOWNSHIP PUBLIC LIBRARY,100 EAST WASHINGTON STREET ROACHDALE IN 46172,7655221491,2593,No Comment
2594,SULLIVAN COUNTY PUBLIC LIBRARY,100 SOUTH CROWDER STREET SULLIVAN IN 47882,8122684957,2594,No Comment
2595,VERMILLION COUNTY PUBLIC LIBRARY,385 EAST MARKET STREET NEWPORT IN 47966,7654923555,2595,No Comment
2596,CLINTON PUBLIC LIBRARY,313 SOUTH 4TH STREET CLINTON IN 47842,7658328349,2596,No Comment
2597,VIGO COUNTY PUBLIC LIBRARY,ONE LIBRARY SQUARE TERRE HAUTE IN 47807,8122321113,2597,No Comment
2598,THORNTOWN PUBLIC LIBRARY,124 NORTH MARKET STREET THORNTOWN IN 46071,7654367348,2598,No Comment
2599,LEBANON PUBLIC LIBRARY,104 EAST WASHINGTON STREET LEBANON IN 46052,7654823460,2599,No Comment
2600,SHERIDAN PUBLIC LIBRARY,103 WEST FIRST STREET SHERIDAN IN 46069,3177585201,2600,No Comment
2601,WESTFIELD-WASHINGTON PUBLIC LIBRARY,333 WEST HOOVER STREET WESTFIELD IN 46074,3178969391,2601,No Comment
2602,CARMEL CLAY PUBLIC LIBRARY,55 4TH AVENUE SE CARMEL IN 46032,3178446711,2602,No Comment
2603,HAMILTON NORTH PUBLIC LIBRARY,209 WEST BRINTON STREET CICERO IN 46034,3179845623,2603,No Comment
2604,HAMILTON EAST PUBLIC LIBRARY,ONE LIBRARY PLAZA NOBLESVILLE IN 46060,3177731384,2604,No Comment
2605,FORTVILLE-VERNON TOWNSHIP PUBLIC LIBRARY,625 EAST BROADWAY FORTVILLE IN 46040,3174856402,2605,No Comment
2606,HANCOCK COUNTY PUBLIC LIBRARY,900 WEST MCKENZIE ROAD GREENFIELD IN 46140,3174625141,2606,No Comment
2607,COATESVILLE-CLAY TOWNSHIP PUBLIC LIBRARY,4928 MILTON STREET COATESVILLE IN 46121,7653862355,2607,No Comment
2608,BROWNSBURG PUBLIC LIBRARY,450 SOUTH JEFFERSON STREET BROWNSBURG IN 46112,3178523167,2608,No Comment
2609,DANVILLE-CENTER TOWNSHIP PUBLIC LIBRARY,101 SOUTH INDIANA STREET DANVILLE IN 46122,3177452604,2609,No Comment
2610,CLAYTON-LIBERTY TOWNSHIP PUBLIC LIBRARY,5199 IOWA STREET CLAYTON IN 46118,3175392991,2610,No Comment
2611,AVON-WASHINGTON TOWNSHIP PUBLIC LIBRARY,498 N AVON AVENUE AVON IN 46123,3172724818,2611,No Comment
2612,PLAINFIELD-GUILFORD TOWNSHIP PUBLIC LIBRARY,1120 STAFFORD ROAD PLAINFIELD IN 46168,3178396602,2612,No Comment
2613,GREENWOOD PUBLIC LIBRARY,310 SOUTH MERIDIAN GREENWOOD IN 46143,3178811953,2613,No Comment
2614,JOHNSON COUNTY PUBLIC LIBRARY,49 EAST MONROE STREET FRANKLIN IN 46131,3177389835,2614,No Comment
2615,EDINBURGH WRIGHT-HAGEMAN PUBLIC LIBRARY,119 WEST MAIN CROSS STREET EDINBURGH IN 46124,-4,2615,No Comment
2616,SPEEDWAY PUBLIC LIBRARY,5633 WEST 25TH STREET SPEEDWAY IN 46224,3172438959,2616,No Comment
2617,INDIANAPOLIS PUBLIC LIBRARY,40 EAST ST CLAIR INDIANAPOLIS IN 46204,3172754100,2617,No Comment
2618,MORGAN COUNTY PUBLIC LIBRARY,110 SOUTH JEFFERSON STREET MARTINSVILLE IN 46151,7653423451,2618,No Comment
2619,MOORESVILLE PUBLIC LIBRARY,220 WEST HARRISON STREET MOORESVILLE IN 46158,3178317323,2619,No Comment
2620,SHELBY COUNTY PUBLIC LIBRARY,57 WEST BROADWAY SHELBYVILLE IN 46176,3173987121,2620,No Comment
2621,BARTHOLOMEW COUNTY PUBLIC LIBRARY,536 FIFTH STREET COLUMBUS IN 47201,8123791255,2621,No Comment
2622,BROWN COUNTY PUBLIC LIBRARY,205 LOCUST LANE NASHVILLE IN 47448,8129882850,2622,No Comment
2623,CHARLESTOWN-CLARK COUNTY PUBLIC LIBRARY,51 CLARK ROAD CHARLESTOWN IN 47111,8122563337,2623,No Comment
2624,JEFFERSONVILLE TOWNSHIP PUBLIC LIBRARY,211 EAST COURT AVENUE JEFFERSONVILLE IN 47131,8122855630,2624,No Comment
2625,CRAWFORD COUNTY PUBLIC LIBRARY,203 INDIANA AVENUE ENGLISH IN 47118,8123382606,2625,No Comment
2626,LAWRENCEBURG PUBLIC LIBRARY DISTRICT,150 MARY STREET LAWRENCEBURG IN 47025,8125372775,2626,No Comment
2627,AURORA PUBLIC LIBRARY DISTRICT,414 2ND STREET AURORA IN 47001,8129260646,2627,No Comment
2628,NEW ALBANY-FLOYD COUNTY PUBLIC LIBRARY,180 WEST SPRING STREET NEW ALBANY IN 47150,8129448464,2628,No Comment
2629,HARRISON COUNTY PUBLIC LIBRARY,105 NORTH CAPITOL AVENUE CORYDON IN 47112,8127384110,2629,No Comment
2630,BROWNSTOWN PUBLIC LIBRARY,120 EAST SPRING STREET BROWNSTOWN IN 47220,8123582853,2630,No Comment
2631,JACKSON COUNTY PUBLIC LIBRARY,303 WEST SECOND STREET SEYMOUR IN 47274,8125223412,2631,No Comment
2632,JEFFERSON COUNTY PUBLIC LIBRARY,420 WEST MAIN STREET MADISON IN 47250,8122652744,2632,No Comment
2633,JENNINGS COUNTY PUBLIC LIBRARY,2375 NORTH STATE HIGHWAY 3 NORTH VERNON IN 47265,8123462091,2633,No Comment
2634,OHIO COUNTY PUBLIC LIBRARY,503 SECOND STREET RISING SUN IN 47040,8124382257,2634,No Comment
2635,MELTON PUBLIC LIBRARY,8496 WEST COLLEGE STREET FRENCH LICK IN 47432,8129362177,2635,No Comment
2636,ORLEANS TOWN & TOWNSHIP PUBLIC LIBRARY,174 NORTH MAPLE STREET ORLEANS IN 47452,8128653270,2636,No Comment
2637,PAOLI PUBLIC LIBRARY,100 WEST WATER STREET PAOLI IN 47454,8127233841,2637,No Comment
2638,BATESVILLE MEMORIAL PUBLIC LIBRARY,131 NORTH WALNUT STREET BATESVILLE IN 47006,8129344706,2638,No Comment
2639,OSGOOD PUBLIC LIBRARY,136 WEST RIPLEY STREET OSGOOD IN 47037,8126894011,2639,No Comment
2640,"TYSON LIBRARY ASSOCIATION, INC",325 WEST TYSON STREET VERSAILLES IN 47042,8126895894,2640,No Comment
2641,SCOTT COUNTY PUBLIC LIBRARY,108 SOUTH MAIN STREET SCOTTSBURG IN 47170,8127522751,2641,No Comment
2642,SWITZERLAND COUNTY PUBLIC LIBRARY,205 FERRY STREET VEVAY IN 47043,8124273363,2642,No Comment
2643,SALEM-WASHINGTON TOWNSHIP PUBLIC LIBRARY,212 NORTH MAIN STREET SALEM IN 47167,8128835600,2643,No Comment
2644,LINCOLN HERITAGE PUBLIC LIBRARY,105 WALLACE STREET DALE IN 47523,8129377170,2644,No Comment
2645,LOWELL PUBLIC LIBRARY,1505 EAST COMMERCIAL AVENUE LOWELL IN 46356,2196967704,2645,No Comment
2646,JOYCE PUBLIC LIBRARY,9490 WEST STATE ROAD 120 ORLAND IN 46776,2608296329,2646,No Comment
2647,HUSSEY-MAYFIELD MEMORIAL PUBLIC LIBRARY,250 NORTH FIFTH STREET ZIONSVILLE IN 46077,3178733149,2647,No Comment
2648,GREENSBURG-DECATUR COUNTY CONTRACTUAL PUBLIC LIBRARY,1110 EAST MAIN STREET GREENSBURG IN 47240,8126632826,2648,No Comment
2649,NORTH WEBSTER COMMUNITY PUBLIC LIBRARY,110 E NORTH STREET NORTH WEBSTER IN 46555,5748347122,2649,No Comment
2650,ADAMS PUBLIC LIBRARY SYSTEM,128 SOUTH 3RD STREET DECATUR IN 46733,2607242605,2650,No Comment
2651,YORKTOWN PUBLIC LIBRARY,8920 WEST ADALINE STREET YORKTOWN IN 47396,7657599723,2651,No Comment
2652,RANDALL PUBLIC LIBRARY,107 MAIN ST. RANDALL KS 66963,7857392380,2652,No Comment
2653,SUNSHINE CITY LIBRARY,207 KANSAS PRAIRIE VIEW KS 67664,7859732265,2653,No Comment
2654,FORMOSO PUBLIC LIBRARY,108 MAIN FORMOSO KS 66942,7857942424,2654,No Comment
2655,LONG ISLAND COMMUNITY LIBRARY,350 WASHINGTON LONG ISLAND KS 67647,7858547474,2655,No Comment
2656,RAE HOBSON MEMORIAL LIBRARY,401 PAWNEE AVE. REPUBLIC KS 66964,7853612481,2656,No Comment
2657,GAYLORD CITY LIBRARY,505 MAIN GAYLORD KS 67638,7856972650,2657,No Comment
2658,MCCRACKEN PUBLIC LIBRARY,303 MAIN MCCRACKEN KS 67556,7853942444,2658,No Comment
2659,KIRWIN CITY LIBRARY,1ST AND MAIN KIRWIN KS 67644,7855436652,2659,No Comment
2660,BISON COMMUNITY LIBRARY,202 MAIN BISON KS 67520,7853564803,2660,No Comment
2661,BURR OAK COMMUNITY LIBRARY,231 S PENNSYLVANIA BURR OAK KS 66936,7856475597,2661,No Comment
2662,PALCO PUBLIC LIBRARY,309 MAIN PALCO KS 67657,7857374286,2662,No Comment
2663,SYLVAN GROVE PUBLIC LIBRARY,122 S MAIN SYLVAN GROVE KS 67481,7855267188,2663,No Comment
2664,AGRA/F LEE DOCTOR LIBRARY,222 MAIN AGRA KS 67621,7856382444,2664,No Comment
2665,LEBANON COMMUNITY,404 MAIN LEBANON KS 66952,7853895711,2665,No Comment
2666,COURTLAND COMMUNITY LIBRARY,403 MAIN ST. COURTLAND KS 66939,7853744260,2666,No Comment
2667,JAMESTOWN CITY LIBRARY,311 D WALNUT JAMESTOWN KS 66948,7854396258,2667,No Comment
2668,GYPSUM COMMUNITY LIBRARY,521 MAPLE ST. GYPSUM KS 67448,7855364319,2668,No Comment
2669,OTIS COMMUNITY LIBRARY,122 SOUTH MAIN OTIS KS 67565,7853872287,2669,No Comment
2670,SCANDIA CITY LIBRARY,318 FOURTH STREET SCANDIA KS 66966,7853352271,2670,No Comment
2671,LUCAS PUBLIC LIBRARY,209 S. MAIN ST. LUCAS KS 67648,7855256305,2671,No Comment
2672,GLEN ELDER LIBRARY,120 S MARKET ST GLEN ELDER KS 67446,7855453632,2672,No Comment
2673,JEWELL PUBLIC LIBRARY,216 DELAWARE STREET JEWELL KS 66949,7854283630,2673,No Comment
2674,DELPHOS PUBLIC LIBRARY,114 W. 2ND DELPHOS KS 67436,7855234668,2674,No Comment
2675,KENSINGTON COMMUNITY/SCHOOL LIBRARY,203 SOUTH JACKSON KENSINGTON KS 66951,7854762219,2675,No Comment
2676,GLASCO CITY LIBRARY,206 E. MAIN GLASCO KS 67445,7855682313,2676,No Comment
2677,CAWKER CITY PUBLIC LIBRARY,802 LOCUST CAWKER CITY KS 67430,7857814925,2677,No Comment
2678,KANOPOLIS PUBLIC LIBRARY,221 N. KANSAS KANOPOLIS KS 67454,7854723053,2678,No Comment
2679,LOGAN PUBLIC LIBRARY,109 W. MAIN LOGAN KS 67646,7856894333,2679,No Comment
2680,RANDOLPH-DECKER PUB. LIB.,107 S GREEN ST. CLYDE KS 66938,7854463563,2680,No Comment
2681,LANG MEMORIAL,2405 AVE. F WILSON KS 67490,7856583648,2681,No Comment
2682,INDEPENDENT TOWNSHIP,108 MAIN CLAFLIN KS 67525,6205873488,2682,No Comment
2683,MANKATO CITY LIBRARY,214 N HIGH STE 1 MANKATO KS 66956,7853783885,2683,No Comment
2684,DOWNS CARNEGIE LIBRARY,504 MORGAN AVE DOWNS KS 67437,7854543821,2684,No Comment
2685,LINCOLN CARNEGIE LIBRARY,203 S THIRD LINCOLN KS 67455,7855244034,2685,No Comment
2686,BARNARD LIBRARY,521 ELM LA CROSSE KS 67548,7852222826,2686,No Comment
2687,STOCKTON,124 N. CEDAR STOCKTON KS 67669,7854256372,2687,No Comment
2688,OSBORNE PUBLIC LIBRARY,325 W MAIN OSBORNE KS 67473,7853465486,2688,No Comment
2689,MINNEAPOLIS PUBLIC,519 DELIA AVE. MINNEAPOLIS KS 67467,7853923205,2689,No Comment
2690,SMITH CENTER PUBLIC LIBRARY,117 W. COURT SMITH CENTER KS 66967,7852823361,2690,No Comment
2691,ELLIS PUBLIC LIBRARY,907 WASHINGTON ELLIS KS 67637,7857263464,2691,No Comment
2692,PLAINVILLE MEMORIAL LIBRARY,200 SW 1ST PLAINVILLE KS 67663,7854342786,2692,No Comment
2693,J.H. ROBBINS MEMORIAL LIBRARY,219 N. LINCOLN AVE. ELLSWORTH KS 67439,7854723969,2693,No Comment
2694,ELLINWOOD SCHOOL COMMUNITY LIBRARY,210 N. SCHILLER ELLINWOOD KS 67526,6205642306,2694,No Comment
2695,BELLEVILLE PUBLIC LIBRARY,1327 19TH STREET BELLEVILLE KS 66935,7855275305,2695,No Comment
2696,PHILLIPSBURG CITY LIBRARY,888 FOURTH STREET PHILLIPSBURG KS 67661,7855435325,2696,No Comment
2697,HOISINGTON PUBLIC LIBRARY,169 SOUTH WALNUT HOISINGTON KS 67544,6206534128,2697,No Comment
2698,PORT LIBRARY,1718 N. HERSEY BELOIT KS 67420,7857383936,2698,No Comment
2699,RUSSELL PUBLIC LIBRARY,126 EAST 6TH STREET RUSSELL KS 67665,7854832742,2699,No Comment
2700,FRANK CARLSON LIBRARY,702 BROADWAY CONCORDIA KS 66901,7852432250,2700,No Comment
2701,JORDAAN MEMORIAL LIBRARY,724 BROADWAY LARNED KS 67550,6202852876,2701,No Comment
2702,GREAT BEND PUBLIC LIBRARY,1409 WILLIAMS GREAT BEND KS 67530,6207922409,2702,No Comment
2703,HAYS PUBLIC LIBRARY,1205 MAIN ST. HAYS KS 67601,7856259014,2703,No Comment
2704,SALINA PUBLIC LIBRARY,301 W. ELM STREET SALINA KS 67401,7858254624,2704,No Comment
2705,BURNS PUBLIC LIBRARY,104 NORTH WASHINGTON AVE BURNS KS 66840,6207265717,2705,No Comment
2706,DWIGHT PUBLIC LIBRARY,637 MAIN DWIGHT KS 66849,7854823804,2706,No Comment
2707,ELM CREEK TOWNSHIP LIBRARY,213 NORTH 5TH ST. WILSEY KS 66873,7854972289,2707,No Comment
2708,LEONARDVILLE CITY LIBRARY,117 N. ERPELDING RD LEONARDVILLE KS 66449,7852935606,2708,No Comment
2709,AXTELL PUBLIC LIBRARY,401 MAPLE AXTELL KS 66403,7857362858,2709,No Comment
2710,GOESSEL PUBLIC LIBRARY,101 S. CEDAR GOESSEL KS 67053,6203678440,2710,No Comment
2711,HOPE COMMUNITY LIBRARY,216 N. MAIN HOPE KS 67451,7853667219,2711,No Comment
2712,WHITE CITY PUBLIC LIBRARY,111 E MACKENZIE WHITE CITY KS 66872,7853495551,2712,No Comment
2713,FLORENCE PUBLIC LIBRARY,324 MAIN ST. FLORENCE KS 66851,6208784649,2713,No Comment
2714,CLIFTON PUBLIC LIBRARY,104 E. PARALLEL CLIFTON KS 66937,7854552222,2714,No Comment
2715,WATERVILLE PUBLIC LIBRARY,129 E COMMERCIAL WATERVILLE KS 66548,7853636014,2715,No Comment
2716,HANOVER PUBLIC,205 JACKSON STREET HANOVER KS 66945,7853372424,2716,No Comment
2717,WAKEFIELD PUBLIC LIBRARY,205 THIRD STREET WAKEFIELD KS 67487,7854615510,2717,No Comment
2718,ENTERPRISE PUBLIC LIBRARY,202 S. FACTORY ENTERPRISE KS 67441,7852638351,2718,No Comment
2719,SOLOMON PUBLIC LIBRARY,108 N. WALNUT SOLOMON KS 67480,7856553521,2719,No Comment
2720,FRANKFORT CITY LIBRARY,104 E. SECOND ST FRANKFORT KS 66427,7852924320,2720,No Comment
2721,"LIBRARY DISTRICT #1, MIAMI COUNTY",206 S. BROADWAY ST. LOUISBURG KS 66053,9138372217,2721,No Comment
2722,BURNLEY MEMORIAL/FALLS TOWNSHIP,405 N. OAK COTTONWOOD FALLS KS 66845,6202739119,2722,No Comment
2723,CHAPMAN PUBLIC LIBRARY,402 N. MARSHALL CHAPMAN KS 67431,7859226548,2723,No Comment
2724,BLUE RAPIDS PUBLIC LIBRARY,14 PUBLIC SQUARE BLUE RAPIDS KS 66411,7853637709,2724,No Comment
2725,WASHINGTON PUBLIC LIBRARY,116 E. 2ND WASHINGTON KS 66968,7853252114,2725,No Comment
2726,HARTFORD/ELMENDARO TOWNSHIP,224 COMMERCIAL ST. HARTFORD KS 66854,6203925518,2726,No Comment
2727,AMERICUS TOWNSHIP LIBRARY,710 MAIN ST. AMERICUS KS 66835,6204435503,2727,No Comment
2728,PEABODY TOWNSHIP LIBRARY,214 N. WALNUT PEABODY KS 66866,6209832502,2728,No Comment
2729,MARION CITY LIBRARY,101 LIBRARY ST MARION KS 66861,6203822442,2729,No Comment
2730,COUNCIL GROVE PUBLIC LIBRARY,829 W. MAIN ST. COUNCIL GROVE KS 66846,6207675716,2730,No Comment
2731,HILLSBORO PUBLIC LIBRARY,120 E. GRAND AVE. HILLSBORO KS 67063,6209473827,2731,No Comment
2732,HERINGTON PUBLIC LIBRARY,102 S. BROADWAY HERINGTON KS 67449,7852582011,2732,No Comment
2733,WAMEGO PUBLIC LIBRARY,431 LINCOLN AVENUE WAMEGO KS 66547,7854569181,2733,No Comment
2734,MARYSVILLE PUBLIC LIBRARY,1009 BROADWAY MARYSVILLE KS 66508,7855622491,2734,No Comment
2735,CLAY CENTER CARNEGIE LIBRARY,706 6 ST CLAY CENTER KS 67432,7856323889,2735,No Comment
2736,ABILENE PUBLIC LIBRARY,209 NW 4TH ABILENE KS 67410,7852633082,2736,No Comment
2737,POTTAWATOMIE WABAUNSEE REGIONAL LIBRARY,306 N. 5TH STREET ST. MARYS KS 66536,7854372778,2737,No Comment
2738,DOROTHY BRAMLAGE PUBLIC LIBRARY,230 WEST SEVENTH STREET JUNCTION CITY KS 66441,7852384311,2738,No Comment
2739,EMPORIA PUBLIC LIBRARY,110 E. SIXTH AVENUE EMPORIA KS 66801,6203406462,2739,No Comment
2740,MANHATTAN PUBLIC LIBRARY,629 POYNTZ AVENUE MANHATTAN KS 66502,7857764741,2740,No Comment
2741,CORNING CITY LIBRARY,6221 5TH ST. CORNING KS 66417,7858682755,2741,No Comment
2742,WETMORE PUBLIC LIBRARY,328 2ND ST. WETMORE KS 66550,7858662250,2742,No Comment
